cluster,length,contig_id,per_identity,rep
Cluster 4729,1020,t1_NODE_1401_length_1020_cov_2.561658,99.02,False
Cluster 4729,1231,t1_NODE_841_length_1231_cov_3.465136,97.32,False
Cluster 4729,1220,t1_NODE_821_length_1220_cov_6.371674,94.18,False
Cluster 4729,1518,t1_NODE_108_length_1518_cov_2.611757,89.99,False
Cluster 4729,1403,t1_NODE_240_length_1403_cov_3.118694,92.73,False
Cluster 4729,1263,t1_NODE_302_length_1263_cov_3.865066,93.27,False
Cluster 4729,1177,t1_NODE_1038_length_1177_cov_4.974153,99.24,False
Cluster 4729,1141,t1_NODE_1359_length_1141_cov_2.998158,98.07,False
Cluster 4729,1216,t1_NODE_555_length_1216_cov_4.812231,95.81,False
Cluster 4729,1594,t1_NODE_748_length_1594_cov_4.096166,100.00,True
Cluster 4730,1593,t1_NODE_64_length_1593_cov_9.495449,100.00,True
Cluster 4730,1296,t1_NODE_254_length_1296_cov_3.243352,97.69,False
Cluster 4730,1148,t1_NODE_88_length_1148_cov_2.775846,96.78,False
Cluster 4730,1028,t1_NODE_521_length_1028_cov_3.806783,95.62,False
Cluster 4730,1542,t1_NODE_219_length_1542_cov_5.748487,85.08,False
Cluster 4730,1374,t1_NODE_523_length_1374_cov_5.895375,96.00,False
Cluster 4730,1011,t1_NODE_328_length_1011_cov_2.240586,91.00,False
Cluster 4730,1469,t1_NODE_443_length_1469_cov_12.932815,95.37,False
Cluster 4730,1398,t1_NODE_525_length_1398_cov_5.905436,95.64,False
Cluster 4730,1407,t1_NODE_504_length_1407_cov_7.439349,94.53,False
Cluster 4730,1423,t1_NODE_584_length_1423_cov_8.037281,94.59,False
Cluster 4730,1160,t1_NODE_996_length_1160_cov_2.424434,96.38,False
Cluster 4730,1378,t1_NODE_574_length_1378_cov_3.879819,96.30,False
Cluster 4731,1593,t1_NODE_312_length_1593_cov_2.876463,100.00,True
Cluster 4731,1073,t1_NODE_1161_length_1073_cov_3.732809,92.36,False
Cluster 4731,1348,t1_NODE_594_length_1348_cov_2.771075,87.83,False
Cluster 4732,1593,t1_NODE_987_length_1593_cov_1.754226,100.00,True
Cluster 4733,1593,t1_NODE_988_length_1593_cov_1.296489,100.00,True
Cluster 4733,1325,t1_NODE_737_length_1325_cov_1.561417,92.15,False
Cluster 4734,1291,t1_NODE_154_length_1291_cov_6.311489,99.54,False
Cluster 4734,1233,t1_NODE_306_length_1233_cov_5.111205,99.76,False
Cluster 4734,1033,t1_NODE_513_length_1033_cov_3.765849,99.61,False
Cluster 4734,1096,t1_NODE_109_length_1096_cov_12.598463,99.73,False
Cluster 4734,1300,t1_NODE_398_length_1300_cov_5.544578,99.08,False
Cluster 4734,1495,t1_NODE_398_length_1495_cov_4.345833,91.51,False
Cluster 4734,1441,t1_NODE_1318_length_1441_cov_7.193362,97.29,False
Cluster 4734,1593,t1_NODE_205_length_1593_cov_3.717165,100.00,True
Cluster 4734,1336,t1_NODE_588_length_1336_cov_4.631538,99.63,False
Cluster 4734,1335,t1_NODE_625_length_1335_cov_4.251563,99.70,False
Cluster 4734,1223,t1_NODE_301_length_1223_cov_3.461473,99.67,False
Cluster 4734,1421,t1_NODE_489_length_1421_cov_4.198389,99.01,False
Cluster 4734,1461,t1_NODE_538_length_1461_cov_3.320768,98.29,False
Cluster 4734,1229,t1_NODE_842_length_1229_cov_8.298126,99.67,False
Cluster 4734,1467,t1_NODE_126_length_1467_cov_2.380312,95.57,False
Cluster 4734,1265,t1_NODE_738_length_1265_cov_4.609091,99.84,False
Cluster 4734,1240,t1_NODE_904_length_1240_cov_2.703797,99.76,False
Cluster 4734,1339,t1_NODE_844_length_1339_cov_6.452492,99.70,False
Cluster 4734,1411,t1_NODE_892_length_1411_cov_6.121681,99.08,False
Cluster 4734,1297,t1_NODE_645_length_1297_cov_3.604670,99.92,False
Cluster 4734,1283,t1_NODE_293_length_1283_cov_2.789088,99.30,False
Cluster 4734,1217,t1_NODE_554_length_1217_cov_3.341652,99.67,False
Cluster 4734,1278,t1_NODE_460_length_1278_cov_4.407195,99.06,False
Cluster 4734,1153,t1_NODE_568_length_1153_cov_3.490893,99.74,False
Cluster 4734,1327,t1_NODE_1272_length_1327_cov_6.273585,99.62,False
Cluster 4735,1593,t1_NODE_94_length_1593_cov_7.526658,100.00,True
Cluster 4736,1081,t1_NODE_639_length_1081_cov_6.313840,97.13,False
Cluster 4736,1593,t1_NODE_286_length_1593_cov_5.714564,100.00,True
Cluster 4736,1074,t1_NODE_1054_length_1074_cov_16.024534,92.92,False
Cluster 4736,1104,t1_NODE_458_length_1104_cov_5.574833,90.22,False
Cluster 4736,1068,t1_NODE_859_length_1068_cov_3.381046,92.51,False
Cluster 4736,1045,t1_NODE_857_length_1045_cov_5.117172,92.25,False
Cluster 4737,1593,t1_NODE_490_length_1593_cov_19.475943,100.00,True
Cluster 4738,1593,t1_NODE_165_length_1593_cov_2.652796,100.00,True
Cluster 4739,1592,t1_NODE_989_length_1592_cov_3.042941,100.00,True
Cluster 4740,1592,t1_NODE_129_length_1592_cov_4.064411,100.00,True
Cluster 4741,1592,t1_NODE_627_length_1592_cov_3.320104,100.00,True
Cluster 4742,1592,t1_NODE_376_length_1592_cov_6.383865,100.00,True
Cluster 4743,1039,t1_NODE_1316_length_1039_cov_4.380081,86.24,False
Cluster 4743,1087,t1_NODE_1124_length_1087_cov_1.930233,93.01,False
Cluster 4743,1592,t1_NODE_749_length_1592_cov_6.173715,100.00,True
Cluster 4744,1591,t1_NODE_315_length_1591_cov_5.044271,100.00,True
Cluster 4745,1591,t1_NODE_316_length_1591_cov_3.733724,100.00,True
Cluster 4746,1305,t1_NODE_626_length_1305_cov_3.078400,88.20,False
Cluster 4746,1591,t1_NODE_990_length_1591_cov_5.132161,100.00,True
Cluster 4746,1167,t1_NODE_871_length_1167_cov_4.807554,99.66,False
Cluster 4746,1116,t1_NODE_858_length_1116_cov_2.020735,99.46,False
Cluster 4746,1324,t1_NODE_873_length_1324_cov_4.044129,98.72,False
Cluster 4746,1349,t1_NODE_355_length_1349_cov_2.483771,87.10,False
Cluster 4746,1150,t1_NODE_1902_length_1150_cov_4.328767,98.61,False
Cluster 4747,1591,t1_NODE_991_length_1591_cov_2.540365,100.00,True
Cluster 4748,1591,t1_NODE_391_length_1591_cov_2.478516,100.00,True
Cluster 4749,1591,t1_NODE_288_length_1591_cov_3.199870,100.00,True
Cluster 4750,1591,t1_NODE_88_length_1591_cov_1.091146,100.00,True
Cluster 4751,1125,t1_NODE_2738_length_1125_cov_2.743925,91.47,False
Cluster 4751,1591,t1_NODE_750_length_1591_cov_3.100911,100.00,True
Cluster 4752,1590,t1_NODE_130_length_1590_cov_3.777199,100.00,True
Cluster 4753,1590,t1_NODE_992_length_1590_cov_11.254723,100.00,True
Cluster 4753,1164,t1_NODE_883_length_1164_cov_8.703336,99.74,False
Cluster 4753,1113,t1_NODE_1053_length_1113_cov_2.035917,98.20,False
Cluster 4754,1590,t1_NODE_993_length_1590_cov_4.623453,100.00,True
Cluster 4754,1287,t1_NODE_257_length_1287_cov_3.254058,96.89,False
Cluster 4755,1590,t1_NODE_351_length_1590_cov_3.514658,100.00,True
Cluster 4755,1329,t1_NODE_231_length_1329_cov_1.245683,95.41,False
Cluster 4756,1590,t1_NODE_491_length_1590_cov_3.030619,100.00,True
Cluster 4756,1301,t1_NODE_430_length_1301_cov_2.586677,95.85,False
Cluster 4757,1590,t1_NODE_630_length_1590_cov_4.700977,100.00,True
Cluster 4758,1590,t1_NODE_167_length_1590_cov_1.992834,100.00,True
Cluster 4759,1590,t1_NODE_751_length_1590_cov_2.794137,100.00,True
Cluster 4760,1589,t1_NODE_65_length_1589_cov_3.235332,100.00,True
Cluster 4761,1589,t1_NODE_317_length_1589_cov_8.341591,100.00,True
Cluster 4762,1033,t1_NODE_357_length_1033_cov_2.779141,98.55,False
Cluster 4762,1100,t1_NODE_1080_length_1100_cov_3.029665,89.64,False
Cluster 4762,1589,t1_NODE_994_length_1589_cov_3.015645,100.00,True
Cluster 4763,1589,t1_NODE_55_length_1589_cov_2.318774,100.00,True
Cluster 4763,1111,t1_NODE_1131_length_1111_cov_1.930871,88.66,False
Cluster 4764,1589,t1_NODE_469_length_1589_cov_4.591917,100.00,True
Cluster 4765,1589,t1_NODE_492_length_1589_cov_3.245763,100.00,True
Cluster 4766,1589,t1_NODE_633_length_1589_cov_6.626467,100.00,True
Cluster 4767,1588,t1_NODE_318_length_1588_cov_3.827136,100.00,True
Cluster 4768,1588,t1_NODE_995_length_1588_cov_6.374429,100.00,True
Cluster 4768,1105,t1_NODE_424_length_1105_cov_5.196190,96.38,False
Cluster 4768,1136,t1_NODE_948_length_1136_cov_5.191489,95.51,False
Cluster 4769,1588,t1_NODE_131_length_1588_cov_2.183953,100.00,True
Cluster 4769,1022,t1_NODE_1342_length_1022_cov_1.959669,97.46,False
Cluster 4769,1143,t1_NODE_1598_length_1143_cov_3.429228,98.78,False
Cluster 4770,1588,t1_NODE_339_length_1588_cov_2.433790,100.00,True
Cluster 4771,1097,t1_NODE_322_length_1097_cov_4.199616,90.15,False
Cluster 4771,1588,t1_NODE_161_length_1588_cov_2.696673,100.00,True
Cluster 4771,1537,t1_NODE_185_length_1537_cov_4.589744,91.67,False
Cluster 4772,1587,t1_NODE_997_length_1587_cov_1.911227,100.00,True
Cluster 4773,1587,t1_NODE_206_length_1587_cov_1.915796,100.00,True
Cluster 4774,1587,t1_NODE_94_length_1587_cov_1.695822,100.00,True
Cluster 4775,1587,t1_NODE_471_length_1587_cov_3.533290,100.00,True
Cluster 4776,1587,t1_NODE_637_length_1587_cov_2.526110,100.00,True
Cluster 4777,1587,t1_NODE_377_length_1587_cov_2.958877,100.00,True
Cluster 4778,1586,t1_NODE_321_length_1586_cov_1.825604,100.00,True
Cluster 4779,1586,t1_NODE_998_length_1586_cov_2.824298,100.00,True
Cluster 4780,1133,t1_NODE_377_length_1133_cov_2.464750,99.47,False
Cluster 4780,1586,t1_NODE_999_length_1586_cov_2.668191,100.00,True
Cluster 4780,1378,t1_NODE_955_length_1378_cov_3.928193,99.27,False
Cluster 4780,1253,t1_NODE_699_length_1253_cov_3.848080,99.04,False
Cluster 4780,1155,t1_NODE_850_length_1155_cov_4.190909,99.91,False
Cluster 4780,1139,t1_NODE_693_length_1139_cov_3.355166,90.61,False
Cluster 4780,1024,t1_NODE_921_length_1024_cov_3.592363,98.73,False
Cluster 4780,1392,t1_NODE_1122_length_1392_cov_4.982797,99.43,False
Cluster 4781,1416,t1_NODE_182_length_1416_cov_2.649522,87.78,False
Cluster 4781,1586,t1_NODE_345_length_1586_cov_3.762900,100.00,True
Cluster 4782,1586,t1_NODE_393_length_1586_cov_1.835402,100.00,True
Cluster 4783,1586,t1_NODE_291_length_1586_cov_5.526453,100.00,True
Cluster 4784,1585,t1_NODE_132_length_1585_cov_6.682353,100.00,True
Cluster 4785,1251,t1_NODE_273_length_1251_cov_2.013378,93.37,False
Cluster 4785,1585,t1_NODE_1000_length_1585_cov_5.172549,100.00,True
Cluster 4785,1566,t1_NODE_218_length_1566_cov_5.999338,89.08,False
Cluster 4785,1418,t1_NODE_497_length_1418_cov_4.217168,95.20,False
Cluster 4785,1191,t1_NODE_328_length_1191_cov_3.854754,94.29,False
Cluster 4785,1153,t1_NODE_166_length_1153_cov_2.050091,95.49,False
Cluster 4785,1298,t1_NODE_785_length_1298_cov_6.174578,96.30,False
Cluster 4785,1259,t1_NODE_748_length_1259_cov_3.899502,97.46,False
Cluster 4785,1298,t1_NODE_234_length_1298_cov_4.753821,95.99,False
Cluster 4785,1441,t1_NODE_658_length_1441_cov_9.146465,96.46,False
Cluster 4785,1312,t1_NODE_1099_length_1312_cov_8.636436,96.57,False
Cluster 4785,1106,t1_NODE_958_length_1106_cov_2.379638,95.03,False
Cluster 4785,1054,t1_NODE_746_length_1054_cov_8.166166,95.83,False
Cluster 4786,1585,t1_NODE_1001_length_1585_cov_2.441176,100.00,True
Cluster 4787,1585,t1_NODE_127_length_1585_cov_3.471895,100.00,True
Cluster 4787,1044,t1_NODE_551_length_1044_cov_68.602629,88.41,False
Cluster 4788,1585,t1_NODE_346_length_1585_cov_2.541830,100.00,True
Cluster 4789,1585,t1_NODE_394_length_1585_cov_4.462092,100.00,True
Cluster 4790,1585,t1_NODE_395_length_1585_cov_3.178431,100.00,True
Cluster 4790,1433,t1_NODE_399_length_1433_cov_2.037010,89.25,False
Cluster 4790,1196,t1_NODE_1420_length_1196_cov_2.141981,91.81,False
Cluster 4790,1035,t1_NODE_2494_length_1035_cov_4.038776,95.56,False
Cluster 4791,1007,t1_NODE_1592_length_1007_cov_3.519958,91.16,False
Cluster 4791,1585,t1_NODE_232_length_1585_cov_2.064706,100.00,True
Cluster 4791,1034,t1_NODE_2084_length_1034_cov_3.071502,88.30,False
Cluster 4792,1113,t1_NODE_1207_length_1113_cov_5.406427,93.17,False
Cluster 4792,1477,t1_NODE_362_length_1477_cov_4.163150,88.96,False
Cluster 4792,1303,t1_NODE_147_length_1303_cov_2.661058,96.85,False
Cluster 4792,1585,t1_NODE_163_length_1585_cov_3.280392,100.00,True
Cluster 4792,1082,t1_NODE_421_length_1082_cov_1.943525,86.60,False
Cluster 4793,1585,t1_NODE_641_length_1585_cov_3.496732,100.00,True
Cluster 4794,1059,t1_NODE_736_length_1059_cov_2.856574,97.83,False
Cluster 4794,1585,t1_NODE_756_length_1585_cov_4.171895,100.00,True
Cluster 4795,1584,t1_NODE_394_length_1584_cov_8.434271,100.00,True
Cluster 4796,1584,t1_NODE_395_length_1584_cov_3.047744,100.00,True
Cluster 4796,1081,t1_NODE_2224_length_1081_cov_2.682261,97.96,False
Cluster 4797,1584,t1_NODE_233_length_1584_cov_5.476782,100.00,True
Cluster 4797,1131,t1_NODE_431_length_1131_cov_3.780669,87.36,False
Cluster 4797,1154,t1_NODE_565_length_1154_cov_5.323021,85.70,False
Cluster 4798,1584,t1_NODE_95_length_1584_cov_2.960759,100.00,True
Cluster 4799,1584,t1_NODE_164_length_1584_cov_2.017005,100.00,True
Cluster 4800,1584,t1_NODE_473_length_1584_cov_11.289732,100.00,True
Cluster 4801,1584,t1_NODE_496_length_1584_cov_1.977763,100.00,True
Cluster 4802,1584,t1_NODE_758_length_1584_cov_3.475474,100.00,True
Cluster 4803,1044,t1_NODE_1128_length_1044_cov_2.883721,96.07,False
Cluster 4803,1584,t1_NODE_759_length_1584_cov_2.820144,100.00,True
Cluster 4804,1583,t1_NODE_66_length_1583_cov_2.725785,100.00,True
Cluster 4805,1583,t1_NODE_1003_length_1583_cov_1.750000,100.00,True
Cluster 4806,1583,t1_NODE_341_length_1583_cov_1.639398,100.00,True
Cluster 4807,1583,t1_NODE_348_length_1583_cov_4.340969,100.00,True
Cluster 4808,1494,t1_NODE_1193_length_1494_cov_2.549687,88.35,False
Cluster 4808,1583,t1_NODE_414_length_1583_cov_2.113874,100.00,True
Cluster 4809,1583,t1_NODE_397_length_1583_cov_3.296466,100.00,True
Cluster 4810,1583,t1_NODE_396_length_1583_cov_3.629581,100.00,True
Cluster 4811,1583,t1_NODE_642_length_1583_cov_3.077880,100.00,True
Cluster 4812,1583,t1_NODE_378_length_1583_cov_14.247382,100.00,True
Cluster 4813,1583,t1_NODE_379_length_1583_cov_7.007199,100.00,True
Cluster 4814,1583,t1_NODE_250_length_1583_cov_11.851440,100.00,True
Cluster 4815,1582,t1_NODE_43_length_1582_cov_2.909627,100.00,True
Cluster 4816,1582,t1_NODE_198_length_1582_cov_7.001965,100.00,True
Cluster 4816,1527,t1_NODE_406_length_1527_cov_7.214674,94.30,False
Cluster 4817,1582,t1_NODE_90_length_1582_cov_4.388343,100.00,True
Cluster 4818,1582,t1_NODE_1004_length_1582_cov_1.852652,100.00,True
Cluster 4819,1582,t1_NODE_349_length_1582_cov_7.292076,100.00,True
Cluster 4820,1582,t1_NODE_475_length_1582_cov_2.468893,100.00,True
Cluster 4821,1582,t1_NODE_476_length_1582_cov_2.045187,100.00,True
Cluster 4821,1066,t1_NODE_1898_length_1066_cov_2.966370,98.41,False
Cluster 4822,1582,t1_NODE_477_length_1582_cov_1.800262,100.00,True
Cluster 4823,1311,t1_NODE_1762_length_1311_cov_2.556529,98.55,False
Cluster 4823,1069,t1_NODE_1167_length_1069_cov_1.925049,96.63,False
Cluster 4823,1582,t1_NODE_497_length_1582_cov_8.100196,100.00,True
Cluster 4824,1168,t1_NODE_948_length_1168_cov_3.128482,92.81,False
Cluster 4824,1025,t1_NODE_1335_length_1025_cov_2.377320,96.98,False
Cluster 4824,1201,t1_NODE_214_length_1201_cov_3.598604,93.76,False
Cluster 4824,1260,t1_NODE_587_length_1260_cov_4.000830,90.24,False
Cluster 4824,1582,t1_NODE_498_length_1582_cov_3.702685,100.00,True
Cluster 4824,1237,t1_NODE_732_length_1237_cov_4.771574,90.70,False
Cluster 4824,1135,t1_NODE_428_length_1135_cov_1.983333,95.51,False
Cluster 4824,1027,t1_NODE_955_length_1027_cov_4.186214,94.26,False
Cluster 4824,1111,t1_NODE_2073_length_1111_cov_4.449811,92.89,False
Cluster 4825,1582,t1_NODE_644_length_1582_cov_6.453831,100.00,True
Cluster 4826,1172,t1_NODE_1502_length_1172_cov_5.728738,99.40,False
Cluster 4826,1582,t1_NODE_760_length_1582_cov_8.886706,100.00,True
Cluster 4827,1581,t1_NODE_200_length_1581_cov_1.929882,100.00,True
Cluster 4828,1581,t1_NODE_1005_length_1581_cov_2.360419,100.00,True
Cluster 4828,1009,t1_NODE_576_length_1009_cov_1.705451,88.11,False
Cluster 4828,1102,t1_NODE_1043_length_1102_cov_2.719198,85.39,False
Cluster 4828,1026,t1_NODE_1179_length_1026_cov_6.242019,97.47,False
Cluster 4828,1050,t1_NODE_843_length_1050_cov_5.228141,88.57,False
Cluster 4829,1581,t1_NODE_135_length_1581_cov_2.920708,100.00,True
Cluster 4830,1581,t1_NODE_350_length_1581_cov_7.110747,100.00,True
Cluster 4831,1581,t1_NODE_206_length_1581_cov_11.595675,100.00,True
Cluster 4832,1581,t1_NODE_294_length_1581_cov_8.736566,100.00,True
Cluster 4832,1263,t1_NODE_482_length_1263_cov_2.759106,98.10,False
Cluster 4833,1581,t1_NODE_126_length_1581_cov_3.228047,100.00,True
Cluster 4833,1136,t1_NODE_892_length_1136_cov_2.197040,88.20,False
Cluster 4834,1026,t1_NODE_1327_length_1026_cov_3.734295,95.91,False
Cluster 4834,1581,t1_NODE_499_length_1581_cov_2.838794,100.00,True
Cluster 4835,1463,t1_NODE_505_length_1463_cov_5.874290,98.29,False
Cluster 4835,1581,t1_NODE_762_length_1581_cov_6.401704,100.00,True
Cluster 4836,1581,t1_NODE_764_length_1581_cov_3.862385,100.00,True
Cluster 4837,1580,t1_NODE_1006_length_1580_cov_2.723934,100.00,True
Cluster 4838,1580,t1_NODE_344_length_1580_cov_3.889836,100.00,True
Cluster 4839,1069,t1_NODE_1168_length_1069_cov_1.495069,93.36,False
Cluster 4839,1580,t1_NODE_419_length_1580_cov_1.754754,100.00,True
Cluster 4840,1580,t1_NODE_165_length_1580_cov_3.624262,100.00,True
Cluster 4841,1163,t1_NODE_513_length_1163_cov_2.603791,95.44,False
Cluster 4841,1580,t1_NODE_500_length_1580_cov_3.411148,100.00,True
Cluster 4842,1580,t1_NODE_765_length_1580_cov_4.541639,100.00,True
Cluster 4843,1580,t1_NODE_766_length_1580_cov_4.520000,100.00,True
Cluster 4844,1580,t1_NODE_767_length_1580_cov_3.468197,100.00,True
Cluster 4845,1579,t1_NODE_202_length_1579_cov_1.191601,100.00,True
Cluster 4846,1579,t1_NODE_1008_length_1579_cov_2.536089,100.00,True
Cluster 4846,1277,t1_NODE_681_length_1277_cov_2.151391,95.30,False
Cluster 4847,1579,t1_NODE_345_length_1579_cov_3.163386,100.00,True
Cluster 4847,1131,t1_NODE_959_length_1131_cov_3.886617,98.41,False
Cluster 4848,1579,t1_NODE_421_length_1579_cov_2.085958,100.00,True
Cluster 4849,1579,t1_NODE_207_length_1579_cov_3.017717,100.00,True
Cluster 4850,1346,t1_NODE_227_length_1346_cov_1.946553,94.95,False
Cluster 4850,1578,t1_NODE_1010_length_1578_cov_4.984242,100.00,True
Cluster 4850,1212,t1_NODE_956_length_1212_cov_3.261020,95.30,False
Cluster 4850,1547,t1_NODE_418_length_1547_cov_3.296247,90.76,False
Cluster 4850,1476,t1_NODE_600_length_1476_cov_4.893737,89.63,False
Cluster 4850,1558,t1_NODE_673_length_1558_cov_3.595476,87.42,False
Cluster 4850,1219,t1_NODE_342_length_1219_cov_2.077320,96.64,False
Cluster 4850,1232,t1_NODE_514_length_1232_cov_2.864911,92.94,False
Cluster 4851,1578,t1_NODE_1011_length_1578_cov_2.613263,100.00,True
Cluster 4852,1050,t1_NODE_1262_length_1050_cov_2.448241,97.81,False
Cluster 4852,1578,t1_NODE_352_length_1578_cov_2.604071,100.00,True
Cluster 4852,1509,t1_NODE_484_length_1509_cov_3.785420,89.53,False
Cluster 4852,1228,t1_NODE_1086_length_1228_cov_1.595055,98.53,False
Cluster 4852,1465,t1_NODE_435_length_1465_cov_2.076596,97.95,False
Cluster 4852,1339,t1_NODE_391_length_1339_cov_7.070872,94.85,False
Cluster 4852,1227,t1_NODE_1594_length_1227_cov_4.251706,97.23,False
Cluster 4853,1578,t1_NODE_502_length_1578_cov_7.535128,100.00,True
Cluster 4854,1577,t1_NODE_325_length_1577_cov_5.542707,100.00,True
Cluster 4855,1577,t1_NODE_326_length_1577_cov_3.231275,100.00,True
Cluster 4856,1577,t1_NODE_1013_length_1577_cov_2.531537,100.00,True
Cluster 4856,1377,t1_NODE_577_length_1377_cov_1.926626,97.10,False
Cluster 4856,1015,t1_NODE_2619_length_1015_cov_1.977083,97.44,False
Cluster 4857,1577,t1_NODE_348_length_1577_cov_3.210250,100.00,True
Cluster 4858,1577,t1_NODE_349_length_1577_cov_1.841656,100.00,True
Cluster 4859,1577,t1_NODE_422_length_1577_cov_3.785151,100.00,True
Cluster 4860,1213,t1_NODE_765_length_1213_cov_1.843696,97.69,False
Cluster 4860,1577,t1_NODE_423_length_1577_cov_2.420499,100.00,True
Cluster 4861,1566,t1_NODE_402_length_1566_cov_2.938451,95.21,False
Cluster 4861,1385,t1_NODE_125_length_1385_cov_2.890977,98.99,False
Cluster 4861,1577,t1_NODE_479_length_1577_cov_4.281209,100.00,True
Cluster 4861,1532,t1_NODE_413_length_1532_cov_10.280975,97.52,False
Cluster 4861,1072,t1_NODE_503_length_1072_cov_3.256637,85.26,False
Cluster 4861,1061,t1_NODE_815_length_1061_cov_4.146123,99.15,False
Cluster 4861,1252,t1_NODE_437_length_1252_cov_2.103592,98.80,False
Cluster 4861,1276,t1_NODE_1423_length_1276_cov_2.999181,95.92,False
Cluster 4862,1007,t1_NODE_611_length_1007_cov_3.138655,87.79,False
Cluster 4862,1045,t1_NODE_506_length_1045_cov_2.018182,91.77,False
Cluster 4862,1577,t1_NODE_480_length_1577_cov_3.193167,100.00,True
Cluster 4862,1269,t1_NODE_998_length_1269_cov_3.974465,90.62,False
Cluster 4862,1157,t1_NODE_1871_length_1157_cov_3.985481,91.62,False
Cluster 4863,1111,t1_NODE_690_length_1111_cov_2.989583,96.49,False
Cluster 4863,1576,t1_NODE_328_length_1576_cov_3.992110,100.00,True
Cluster 4864,1576,t1_NODE_329_length_1576_cov_3.157133,100.00,True
Cluster 4865,1576,t1_NODE_330_length_1576_cov_2.190664,100.00,True
Cluster 4866,1162,t1_NODE_592_length_1162_cov_5.674797,93.55,False
Cluster 4866,1576,t1_NODE_1014_length_1576_cov_9.052597,100.00,True
Cluster 4866,1272,t1_NODE_719_length_1272_cov_8.399343,98.19,False
Cluster 4866,1461,t1_NODE_969_length_1461_cov_17.276671,93.50,False
Cluster 4867,1285,t1_NODE_171_length_1285_cov_4.069919,97.74,False
Cluster 4867,1576,t1_NODE_350_length_1576_cov_9.149901,100.00,True
Cluster 4867,1366,t1_NODE_574_length_1366_cov_7.716247,95.83,False
Cluster 4867,1019,t1_NODE_227_length_1019_cov_3.026971,99.61,False
Cluster 4867,1242,t1_NODE_311_length_1242_cov_3.659646,99.11,False
Cluster 4867,1011,t1_NODE_485_length_1011_cov_3.809623,99.11,False
Cluster 4867,1313,t1_NODE_786_length_1313_cov_5.702703,99.47,False
Cluster 4867,1132,t1_NODE_1622_length_1132_cov_6.340761,98.76,False
